Rk,Player,Age,Pos,Date,Tm,,Opp,,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,Line,O/U,DK,FD
16495,Kyle Singler,26-336,F,4/5/2015,OKC,,HOU,L,1,30,2,8,0.250,0,3,0.000,2,5,0.40,0,0,,2,1,3,0,0,1,3,4,6,-1,1,219,11.25,8.60
16577,D.J. Augustin,27-138,G,3/28/2015,OKC,@,UTA,L,0,29,2,6,0.333,1,2,0.500,1,4,0.25,1,2,0.50,0,3,3,1,0,0,1,0,6,2.8,-6,199.5,11.25,10.10
17989,Nick Collison,34-021,F,11/16/2014,OKC,,HOU,L,0,16,1,3,0.333,1,1,1.000,0,2,0.00,2,2,1.00,1,4,5,1,0,0,1,4,4,2.3,5,192,11.25,10.50
19288,Nick Collison,34-143,F,3/18/2015,OKC,,BOS,W,0,17,1,3,0.333,1,3,0.333,0,0,,2,2,1.00,0,3,3,1,1,0,0,3,4,3.7,-6.5,212,11.25,11.10
25038,Kendrick Perkins,30-082,C,1/31/2015,OKC,@,MEM,L,0,20,0,3,0.000,0,3,0.000,0,0,,0,0,,1,4,5,2,0,1,0,2,0,1.1,4,197,11.25,11.00
12606,Ben Gordon,31-240,G,11/30/2014,ORL,@,PHO,W,0,14,3,5,0.600,2,3,0.667,1,2,0.50,1,1,1.00,1,0,1,1,0,0,0,2,8,6.3,9,204.5,11.25,10.70
13187,Luke Ridnour,33-267,G,11/7/2014,ORL,,MIN,W,0,14,4,8,0.500,4,7,0.571,0,1,0.00,0,0,,0,1,1,2,0,0,2,2,8,2.9,4,203.5,11.25,10.20
15162,Elfrid Payton,20-275,G,11/24/2014,ORL,@,CLE,L,0,18,2,7,0.286,1,5,0.200,1,2,0.50,1,2,0.50,0,1,1,3,0,0,2,0,6,1.9,11,200,11.25,9.70
16793,Evan Fournier,22-030,G-F,11/28/2014,ORL,@,IND,L,1,33,2,10,0.200,1,6,0.167,1,4,0.25,0,0,,0,1,1,2,1,0,1,2,5,-0.3,4.5,191,11.25,10.20
17368,Kyle O'Quinn,24-287,C,1/7/2015,ORL,@,DEN,L,1,15,2,5,0.400,2,4,0.500,0,1,0.00,1,1,1.00,0,3,3,1,1,0,2,2,5,2.1,7,201,11.25,10.10
17887,Luke Ridnour,33-264,G,11/4/2014,ORL,@,CHI,L,0,16,2,5,0.400,2,4,0.500,0,1,0.00,0,0,,1,2,3,3,0,0,2,1,4,2.3,10,189,11.25,10.10
18602,Kyle O'Quinn,24-306,C,1/26/2015,ORL,@,MEM,L,0,13,2,3,0.667,2,2,1.000,0,1,0.00,0,0,,0,1,1,3,0,1,1,2,4,4,12,204,11.25,10.70
19946,Channing Frye,31-227,F-C,12/30/2014,ORL,,DET,L,0,25,1,6,0.167,0,2,0.000,1,4,0.25,0,0,,0,3,3,2,0,1,2,3,3,-1,1.5,197.5,11.25,9.60
20341,Andrew Nicholson,24-360,F,12/3/2014,ORL,@,LAC,L,0,17,1,6,0.167,1,5,0.200,0,1,0.00,1,2,0.50,0,5,5,0,0,1,0,1,3,0.6,15,202,11.25,11.00
20490,Dewayne Dedmon,25-215,C,3/15/2015,ORL,,CLE,L,1,18,1,1,1.000,1,1,1.000,0,0,,1,2,0.50,1,4,5,0,1,0,0,2,3,4.4,10.5,200,11.25,11.00
23009,Maurice Harkless,21-294,G-F,3/1/2015,ORL,,CHO,L,0,16,0,1,0.000,0,1,0.000,0,0,,1,2,0.50,2,3,5,0,1,1,0,2,1,3.1,1.5,184.5,11.25,11.00
12982,Robert Covington,24-041,F,1/24/2015,PHI,@,MEM,L,1,22,2,6,0.333,0,3,0.000,2,3,0.67,2,3,0.67,0,1,1,0,1,0,2,1,8,3.1,18,190,11.25,9.20
13920,Luc Mbah a Moute,28-074,F,11/22/2014,PHI,@,NYK,L,1,30,3,9,0.333,3,5,0.600,0,4,0.00,1,2,0.50,2,1,3,0,1,0,3,3,7,0,11,198.5,11.25,9.60
14210,Hollis Thompson,23-285,F,1/13/2015,PHI,,ATL,L,0,17,3,4,0.750,2,3,0.667,1,1,1.00,0,0,,0,1,1,2,0,0,1,1,7,5.7,10,196,11.25,10.20
14462,Hollis Thompson,23-242,F,12/1/2014,PHI,,SAS,L,1,29,3,6,0.500,2,3,0.667,1,3,0.33,0,0,,0,1,1,2,0,0,1,4,7,3.1,11,194.5,11.25,10.20
18725,JaKarr Sampson,21-324,F,2/7/2015,PHI,,CHO,W,1,22,1,5,0.200,1,4,0.250,0,1,0.00,2,4,0.50,0,3,3,1,1,0,0,4,4,1.1,8,183.5,11.25,11.10
19603,Malcolm Thomas,25-355,F,10/29/2014,PHI,@,IND,L,0,16,1,2,0.500,1,2,0.500,0,0,,2,2,1.00,2,3,5,0,0,1,2,3,4,2.8,7.5,189.5,11.25,10.00
19714,Nerlens Noel,20-225,F-C,11/21/2014,PHI,,PHO,L,1,28,1,1,1.000,1,1,1.000,0,0,,1,5,0.20,0,5,5,2,0,0,2,4,3,0.4,9,208.5,11.25,10.00
19786,Hollis Thompson,23-244,F,12/3/2014,PHI,@,MIN,W,1,30,1,6,0.167,1,2,0.500,0,4,0.00,1,2,0.50,0,3,3,1,2,0,2,3,3,-0.8,7,212,11.25,10.10
19942,Furkan Aldemir,23-147,F-C,1/3/2015,PHI,@,LAC,L,0,13,1,3,0.333,1,3,0.333,0,0,,1,2,0.50,4,3,7,0,0,0,1,1,3,3.2,19.5,204.5,11.25,10.40
20697,Furkan Aldemir,23-225,F-C,3/22/2015,PHI,@,LAL,L,0,15,1,3,0.333,1,3,0.333,0,0,,1,3,0.33,3,2,5,0,0,1,0,2,3,3.1,4.5,194.5,11.25,11.00
22391,Jason Richardson,34-055,G,3/16/2015,PHI,@,BOS,L,1,20,1,7,0.143,1,5,0.200,0,2,0.00,0,0,,3,2,5,2,0,0,0,0,2,1.6,8.5,195.5,11.25,11.00
11512,Marcus Morris,25-109,F,12/20/2014,PHO,@,NYK,W,0,16,3,7,0.429,0,2,0.000,3,5,0.60,0,0,,0,1,1,0,0,0,1,1,9,4.2,-6,199.5,11.25,9.20
13885,T.J. Warren,21-073,F,11/17/2014,PHO,@,BOS,W,0,12,3,5,0.600,2,4,0.500,1,1,1.00,0,0,,2,1,3,0,0,0,0,2,7,5.6,-1.5,215.5,11.25,10.60
15165,Goran Dragic,28-202,G,11/24/2014,PHO,@,TOR,L,1,21,3,9,0.333,3,8,0.375,0,1,0.00,0,0,,1,0,1,4,0,0,4,2,6,-0.4,4.5,210,11.25,9.20
15413,P.J. Tucker,29-230,F,12/21/2014,PHO,@,WAS,W,1,19,2,3,0.667,2,2,1.000,0,1,0.00,2,2,1.00,1,4,5,0,0,0,2,2,6,3.8,5.5,205.5,11.25,10.00
15664,Alex Len,21-219,C,1/21/2015,PHO,,POR,W,1,19,3,4,0.750,3,4,0.750,0,0,,0,0,,2,1,3,1,0,0,0,4,6,5.2,-7.5,211.5,11.25,11.10
16329,T.J. Warren,21-191,F,3/15/2015,PHO,,NYK,W,0,16,2,3,0.667,2,3,0.667,0,0,,2,2,1.00,3,0,3,0,0,1,1,0,6,6.5,-11.5,196,11.25,10.60
19780,Anthony Tolliver,29-184,C,12/2/2014,PHO,,IND,W,0,18,1,2,0.500,0,1,0.000,1,1,1.00,0,0,,2,3,5,1,0,0,0,1,3,4.6,-5,196.5,11.25,10.50
20951,Miles Plumlee,26-081,F,11/21/2014,PHO,@,PHI,W,1,11,1,3,0.333,1,3,0.333,0,0,,0,0,,2,3,5,1,1,0,1,3,2,2.1,-9,208.5,11.25,10.50
21937,Miles Plumlee,26-099,F,12/9/2014,PHO,,MIA,L,1,19,1,3,0.333,1,3,0.333,0,0,,0,0,,2,3,5,0,1,1,2,2,2,1.5,-4.5,202.5,11.25,10.00
12504,Will Barton,23-313,G,11/15/2014,POR,,BRK,W,0,15,4,7,0.571,4,7,0.571,0,0,,0,0,,0,3,3,0,0,0,1,0,8,4.6,-2.5,204.5,11.25,10.60
13656,Arron Afflalo,29-176,G,4/9/2015,POR,@,GSW,L,1,27,4,6,0.667,4,6,0.667,0,0,,0,0,,0,1,1,0,1,0,0,2,8,5.9,10.5,210.5,11.25,11.20
16189,Chris Kaman,32-307,C,3/1/2015,POR,@,SAC,W,0,18,3,5,0.600,3,5,0.600,0,0,,0,0,,0,3,3,1,0,0,0,1,6,4.9,-8,206,11.25,11.10
17365,Wesley Matthews,28-083,G,1/5/2015,POR,,LAL,W,1,30,1,9,0.111,0,3,0.000,1,6,0.17,2,2,1.00,0,1,1,1,2,0,2,0,5,0.1,-12.5,209,11.25,9.70
18726,Chris Kaman,32-285,C,2/7/2015,POR,@,DAL,L,0,16,2,6,0.333,2,6,0.333,0,0,,0,0,,2,3,5,0,0,1,2,1,4,1.2,2.5,207,11.25,10.00
21866,Chris Kaman,32-188,C,11/2/2014,POR,,GSW,L,0,21,1,5,0.200,1,5,0.200,0,0,,0,0,,1,6,7,1,0,0,2,2,2,-0.7,-3.5,208.5,11.25,9.90
23054,Steve Blake,35-044,G,4/11/2015,POR,,UTA,L,0,20,0,3,0.000,0,0,,0,3,0.00,1,4,0.25,0,1,1,5,1,0,1,4,1,-0.1,-10,183,11.25,10.70
24428,Chris Kaman,32-281,C,2/3/2015,POR,,UTA,W,0,21,0,3,0.000,0,3,0.000,0,0,,0,0,,1,4,5,2,0,1,0,2,0,1.1,-8.5,194,11.25,11.00
11146,Derrick Williams,23-313,F,4/3/2015,SAC,,NOP,L,0,26,3,7,0.429,3,5,0.600,0,2,0.00,4,5,0.80,0,1,1,0,0,0,0,2,10,5.4,6.5,203,11.25,11.20
12728,Derrick Williams,23-205,F,12/16/2014,SAC,,OKC,L,0,17,1,5,0.200,1,3,0.333,0,2,0.00,6,6,1.00,0,1,1,0,1,0,0,0,8,6.2,7.5,206.5,11.25,11.20
14471,Carl Landry,31-083,F,12/11/2014,SAC,,HOU,L,0,18,3,5,0.600,3,5,0.600,0,0,,1,2,0.50,0,1,1,0,0,2,2,2,7,3.2,1,198,11.25,10.20
15819,Carl Landry,31-142,F,2/8/2015,SAC,,PHO,W,0,16,2,5,0.400,2,5,0.400,0,0,,2,2,1.00,0,3,3,1,0,0,0,0,6,4.9,8,207.5,11.25,11.10
18664,Nik Stauskas,21-085,G,12/31/2014,SAC,@,BOS,L,0,23,1,6,0.167,1,4,0.250,0,2,0.00,2,4,0.50,0,3,3,1,1,0,0,0,4,2,-2,211.5,11.25,11.10
19940,Omri Casspi,26-190,F,12/29/2014,SAC,@,BRK,L,0,20,1,5,0.200,0,3,0.000,1,2,0.50,0,0,,1,4,5,1,0,0,0,1,3,2.1,1,204,11.25,10.50
25892,Reggie Evans,34-308,F,3/22/2015,SAC,,WAS,W,0,15,0,2,0.000,0,2,0.000,0,0,,0,0,,1,4,5,1,2,0,1,1,0,1.8,3.5,209,11.25,10.50
13038,Tiago Splitter,30-030,F,1/31/2015,SAS,,LAC,L,1,17,3,3,1.000,3,3,1.000,0,0,,2,2,1.00,0,1,1,1,1,0,3,1,8,5.7,-5,205,11.25,9.70
14479,Austin Daye,26-197,F,12/19/2014,SAS,,POR,L,0,12,3,4,0.750,2,3,0.667,1,1,1.00,0,0,,0,3,3,0,0,0,0,0,7,6.3,-4.5,197,11.25,10.60
14590,Boris Diaw,32-317,F-C,2/27/2015,SAS,@,SAC,W,0,20,3,7,0.429,2,4,0.500,1,3,0.33,0,0,,2,1,3,0,0,0,0,1,7,4.6,-9.5,202.5,11.25,10.60
15684,Aron Baynes,28-045,C,1/23/2015,SAS,,LAL,W,0,19,3,7,0.429,3,6,0.500,0,1,0.00,0,0,,2,1,3,1,0,0,0,0,6,4.7,-14,197.5,11.25,11.10
15927,Aron Baynes,27-345,C,11/19/2014,SAS,@,CLE,W,0,13,3,4,0.750,3,4,0.750,0,0,,0,0,,2,1,3,0,0,1,1,4,6,4.2,1.5,200,11.25,10.60
16307,Patrick Mills,26-213,G,3/12/2015,SAS,,CLE,L,0,13,2,3,0.667,0,0,,2,3,0.67,0,0,,0,1,1,2,0,0,0,0,6,6.4,1.5,206,11.25,10.20
16600,Matt Bonner,34-360,F,3/31/2015,SAS,@,MIA,W,0,13,2,2,1.000,0,0,,2,2,1.00,0,0,,0,1,1,2,0,0,0,0,6,7.1,-8,194.5,11.25,10.20
16608,Tim Duncan,38-341,F-C,4/1/2015,SAS,@,ORL,W,1,12,2,5,0.400,2,5,0.400,0,0,,2,4,0.50,0,3,3,0,0,1,1,0,6,3.1,-10,196.5,11.25,10.60
16692,Matt Bonner,34-219,F,11/10/2014,SAS,@,LAC,W,1,23,2,10,0.200,1,3,0.333,1,7,0.14,0,0,,1,0,1,2,1,0,1,4,5,-0.7,1.5,202,11.25,10.20
18526,Tony Parker,32-246,G,1/18/2015,SAS,,UTA,W,1,23,2,5,0.400,2,5,0.400,0,0,,0,0,,0,1,1,3,1,0,1,1,4,3.3,-12,195.5,11.25,10.70
12139,Terrence Ross,24-039,G,3/16/2015,TOR,@,IND,W,1,21,3,6,0.500,0,2,0.000,3,4,0.75,0,0,,0,1,1,0,0,0,1,3,9,4.1,5,198,11.25,9.20
13294,DeMar DeRozan,25-169,G,1/23/2015,TOR,@,PHI,W,1,29,4,14,0.286,4,12,0.333,0,2,0.00,0,0,,1,0,1,1,1,0,3,1,8,-1.2,-13,195,11.25,9.70
15511,Patrick Patterson,25-296,F,1/4/2015,TOR,@,PHO,L,0,22,2,6,0.333,0,1,0.000,2,5,0.40,0,0,,0,1,1,0,0,2,2,1,6,1.9,1,216.5,11.25,9.20
18205,Tyler Hansbrough,29-039,F,12/12/2014,TOR,,IND,W,0,19,1,1,1.000,1,1,1.000,0,0,,2,3,0.67,3,2,5,1,0,0,1,2,4,4.9,-9,196,11.25,10.50
18413,Lucas Nogueira,22-162,C,1/4/2015,TOR,@,PHO,L,0,6,1,1,1.000,1,1,1.000,0,0,,2,2,1.00,0,3,3,1,1,0,0,3,4,5.1,1,216.5,11.25,11.10
19704,Greivis Vasquez,27-307,G,11/19/2014,TOR,,MEM,W,0,14,1,5,0.200,0,1,0.000,1,4,0.25,0,0,,0,3,3,3,0,0,1,4,3,0.3,-6,192.5,11.25,10.10
25213,Patrick Patterson,25-357,F,3/6/2015,TOR,@,CHO,L,0,27,0,3,0.000,0,3,0.000,0,0,,0,0,,0,5,5,2,0,1,0,2,0,0.7,1,194.5,11.25,11.00
17760,Chris Johnson,24-333,F,3/28/2015,UTA,,OKC,W,0,15,2,5,0.400,1,2,0.500,1,3,0.33,0,0,,1,2,3,0,1,0,0,2,5,3.8,6,199.5,11.25,10.60
18523,Jeremy Evans,27-086,F,1/18/2015,UTA,@,SAS,L,0,5,2,3,0.667,2,3,0.667,0,0,,0,0,,0,1,1,0,1,2,0,0,4,5.4,12,195.5,11.25,11.20
23046,Jeremy Evans,27-171,F,4/13/2015,UTA,,DAL,W,0,16,0,1,0.000,0,1,0.000,0,0,,1,2,0.50,0,5,5,0,2,0,0,0,1,3.4,-7,187,11.25,11.00
18040,Drew Gooden,33-059,F,11/22/2014,WAS,@,MIL,W,0,9,1,2,0.500,1,2,0.500,0,0,,2,2,1.00,3,0,3,1,0,1,0,1,4,6.1,-3,194,11.25,11.10
18948,Otto Porter,21-227,F,1/16/2015,WAS,,BRK,L,0,22,2,8,0.250,2,7,0.286,0,1,0.00,0,0,,1,0,1,3,1,0,1,1,4,1.6,-9.5,192,11.25,10.70
19065,Kris Humphries,29-288,F,11/21/2014,WAS,,CLE,W,0,20,2,6,0.333,2,6,0.333,0,0,,0,0,,2,3,5,1,0,0,1,3,4,1.4,1.5,205,11.25,10.50
19184,Ramon Sessions,28-332,G,3/9/2015,WAS,@,CHO,W,0,19,2,5,0.400,2,5,0.400,0,0,,0,0,,0,3,3,3,0,0,2,1,4,1.9,2.5,191.5,11.25,10.10
20934,Andre Miller,38-245,G,11/19/2014,WAS,,DAL,L,0,13,1,2,0.500,1,2,0.500,0,0,,0,0,,1,0,1,4,1,0,0,1,2,5.1,2.5,204,11.25,11.20
23061,Drew Gooden,33-198,F,4/10/2015,WAS,@,BRK,L,0,16,0,8,0.000,0,7,0.000,0,1,0.00,1,2,0.50,2,5,7,1,0,0,0,2,1,-2.2,5,198,11.25,10.90
12466,Mike Scott,26-117,F,11/10/2014,ATL,@,NYK,W,0,14,2,7,0.286,0,4,0.000,2,3,0.67,2,2,1.00,0,2,2,0,0,0,1,2,8,2.7,-2,197.5,11.00,9.40
12523,Mike Scott,26-125,F,11/18/2014,ATL,,LAL,L,0,15,3,11,0.273,2,7,0.286,1,4,0.25,1,1,1.00,0,2,2,0,0,0,0,1,8,1.7,-8.5,211.5,11.00,10.40
14003,Mike Scott,26-142,F,12/5/2014,ATL,@,BRK,W,0,13,3,6,0.500,2,2,1.000,1,4,0.25,0,0,,1,1,2,1,0,0,1,4,7,3.1,-1,201,11.00,9.90
20260,Shelvin Mack,24-230,G,12/8/2014,ATL,@,IND,W,0,18,1,5,0.200,1,4,0.250,0,1,0.00,1,1,1.00,0,2,2,4,0,0,1,0,3,2.3,1,194,11.00,10.40
21316,Shelvin Mack,24-248,G,12/26/2014,ATL,,MIL,L,0,17,1,3,0.333,1,2,0.500,0,1,0.00,0,0,,0,2,2,4,1,0,3,0,2,1.7,-9,204.5,11.00,9.40
8961,Avery Bradley,23-360,G,11/21/2014,BOS,@,MEM,L,1,25,5,9,0.556,4,7,0.571,1,2,0.50,0,0,,0,0,0,0,0,0,1,0,11,5.7,6.5,199.5,11.00,10.00
14438,Brandon Bass,29-192,F,11/8/2014,BOS,@,CHI,W,0,15,3,5,0.600,3,5,0.600,0,0,,1,2,0.50,0,2,2,0,1,0,1,3,7,3.7,9.5,194,11.00,10.40
17869,Evan Turner,26-007,G,11/3/2014,BOS,@,DAL,L,0,17,2,6,0.333,2,4,0.500,0,2,0.00,0,0,,0,4,4,2,0,0,2,0,4,1.2,9.5,208.5,11.00,9.80
17957,Evan Turner,26-016,G,11/12/2014,BOS,,OKC,L,0,21,1,4,0.250,1,2,0.500,0,2,0.00,2,2,1.00,0,2,2,2,1,0,1,2,4,2.8,-7.5,197,11.00,10.40
18757,Brandon Bass,29-287,F,2/11/2015,BOS,,ATL,W,1,22,2,8,0.250,2,7,0.286,0,1,0.00,0,0,,1,3,4,2,0,0,2,1,4,-0.2,6.5,201,11.00,9.80
14260,Darius Morris,24-018,G,1/21/2015,BRK,@,SAC,W,0,13,3,6,0.500,3,4,0.750,0,2,0.00,1,2,0.50,1,1,2,1,0,0,0,0,7,5.3,5.5,197,11.00,10.90
15410,Darius Morris,23-352,G,12/21/2014,BRK,,DET,W,0,11,2,4,0.500,1,2,0.500,1,2,0.50,1,2,0.50,0,0,0,2,1,0,1,0,6,5,-2,189.5,11.00,10.00
15430,Brook Lopez,26-266,C,12/23/2014,BRK,,DEN,W,0,8,3,5,0.600,3,5,0.600,0,0,,0,0,,1,3,4,0,0,0,0,0,6,5.3,-4,200,11.00,10.80
16057,Bojan Bogdanovic,25-285,G-F,1/28/2015,BRK,@,ATL,L,0,13,2,5,0.400,0,1,0.000,2,4,0.50,0,0,,2,0,2,1,0,0,0,1,6,5,14,192,11.00,9.90
16217,Cory Jefferson,24-068,F,3/4/2015,BRK,,CHO,L,0,14,3,6,0.500,3,6,0.500,0,0,,0,0,,3,1,4,0,0,0,0,4,6,3.8,-5.5,194.5,11.00,10.80
16218,Jerome Jordan,28-156,C,3/4/2015,BRK,,CHO,L,0,9,2,6,0.333,2,6,0.333,0,0,,2,2,1.00,2,2,4,0,0,0,0,1,6,4.2,-5.5,194.5,11.00,10.80
17432,Alan Anderson,32-078,G-F,1/2/2015,BRK,@,ORL,W,0,24,2,5,0.400,1,2,0.500,1,3,0.33,0,0,,0,2,2,1,1,0,1,4,5,2,-2.5,193,11.00,9.90
18093,Jerome Jordan,28-062,C,11/30/2014,BRK,,CHI,L,0,13,2,4,0.500,2,4,0.500,0,0,,0,0,,0,2,2,2,1,0,1,3,4,2.8,2.5,193.5,11.00,10.40
19412,Joe Johnson,33-279,G,4/4/2015,BRK,@,ATL,L,1,20,1,5,0.200,0,3,0.000,1,2,0.50,1,2,0.50,0,2,2,3,0,0,1,2,4,1.4,10,206,11.00,9.90
17515,Kirk Hinrich,34-063,G,3/6/2015,CHI,@,IND,L,0,23,2,5,0.400,1,2,0.500,1,3,0.33,0,0,,0,2,2,2,0,0,0,4,5,2.7,6,186.5,11.00,10.40
17700,Taj Gibson,29-285,F,4/5/2015,CHI,@,CLE,L,0,23,1,4,0.250,1,4,0.250,0,0,,3,4,0.75,0,2,2,0,0,2,1,3,5,2,8,194,11.00,10.40
18566,Aaron Brooks,30-009,G,1/23/2015,CHI,@,DAL,W,0,13,1,3,0.333,1,2,0.500,0,1,0.00,2,3,0.67,0,2,2,3,0,0,0,3,4,3.4,6,203,11.00,10.90
13735,P.J. Hairston,22-093,G-F,3/27/2015,CHO,@,WAS,L,0,11,1,3,0.333,0,0,,1,3,0.33,5,6,0.83,1,1,2,0,0,0,0,1,8,6.5,4.5,188,11.00,10.40
14120,Brian Roberts,29-026,G,12/29/2014,CHO,,MIL,L,0,20,3,7,0.429,2,3,0.667,1,4,0.25,0,0,,0,2,2,0,1,0,2,1,7,2.5,-3,198.5,11.00,9.40
15418,Bismack Biyombo,22-116,C,12/22/2014,CHO,,DEN,W,0,16,3,3,1.000,3,3,1.000,0,0,,0,0,,1,3,4,0,0,0,0,1,6,6.3,-2.5,200.5,11.00,10.80
17853,Marvin Williams,28-141,F,11/7/2014,CHO,,ATL,W,1,24,2,7,0.286,1,3,0.333,1,4,0.25,0,0,,0,2,2,1,1,0,1,3,5,1,-1.5,194,11.00,9.90
19352,Jason Maxiell,32-053,F,4/12/2015,CHO,@,DET,L,0,19,2,5,0.400,2,5,0.400,0,0,,0,0,,2,2,4,0,0,1,0,0,4,4,8,193,11.00,10.80
22463,Jason Maxiell,32-056,F,4/15/2015,CHO,@,TOR,L,0,16,1,1,1.000,1,1,1.000,0,0,,0,0,,1,5,6,0,1,0,1,0,2,3.9,10.5,194,11.00,10.20
15380,James Jones,34-074,F,12/17/2014,CLE,,ATL,L,0,12,2,5,0.400,0,0,,2,5,0.40,0,0,,0,2,2,1,0,0,0,1,6,4.2,-6.5,201,11.00,9.90
17423,Lou Amundson,31-352,F,11/24/2014,CLE,,ORL,W,0,16,2,2,1.000,2,2,1.000,0,0,,1,2,0.50,1,3,4,1,0,0,1,4,5,3.7,-11,200,11.00,10.30
10170,Richard Jefferson,34-169,F,12/7/2014,DAL,,MIL,W,0,5,4,4,1.000,2,2,1.000,2,2,1.00,0,0,,0,0,0,0,0,0,0,0,10,8.8,-9,210.5,11.00,10.00
11004,Charlie Villanueva,30-206,F,3/18/2015,DAL,,ORL,W,0,9,4,7,0.571,2,3,0.667,2,4,0.50,0,0,,0,0,0,0,0,0,0,1,10,6.3,-12.5,205.5,11.00,10.00
13611,Richard Jefferson,34-298,F,4/15/2015,DAL,,POR,W,1,19,2,4,0.500,0,1,0.000,2,3,0.67,2,2,1.00,1,1,2,0,0,0,1,2,8,5.2,-6.5,208,11.00,9.40
14596,J.J. Barea,30-247,G,2/28/2015,DAL,,BRK,L,1,22,3,9,0.333,3,6,0.500,0,3,0.00,1,2,0.50,1,1,2,1,0,0,0,2,7,2.4,-8,201,11.00,10.90
16942,J.J. Barea,30-179,G,12/22/2014,DAL,,ATL,L,0,12,2,6,0.333,1,4,0.250,1,2,0.50,0,0,,1,1,2,2,0,0,0,1,5,3.6,-4,207.5,11.00,10.40
17525,Raymond Felton,30-253,G,3/6/2015,DAL,@,GSW,L,0,6,2,2,1.000,1,1,1.000,1,1,1.00,0,0,,0,2,2,1,1,0,1,0,5,5.7,11.5,208.5,11.00,9.90
19519,Devin Harris,32-030,G,3/29/2015,DAL,@,IND,L,0,27,1,5,0.200,0,3,0.000,1,2,0.50,1,2,0.50,1,1,2,3,0,0,1,2,4,1.8,2,197,11.00,9.90
22113,Greg Smith,23-364,C,1/7/2015,DAL,,DET,L,0,16,1,3,0.333,1,3,0.333,0,0,,0,0,,1,3,4,0,1,1,0,2,2,2.8,-9,211,11.00,10.80
10931,Darrell Arthur,26-351,F,3/11/2015,DEN,,ATL,W,0,10,5,5,1.000,5,5,1.000,0,0,,0,0,,0,0,0,1,0,0,1,1,10,7.8,7,207.5,11.00,10.50
12388,JaVale McGee,26-290,C,11/5/2014,DEN,@,SAC,L,0,13,3,5,0.600,3,5,0.600,0,0,,3,4,0.75,1,1,2,0,0,0,1,4,9,4.7,3.5,206,11.00,10.40
14001,Alonzo Gee,27-190,G,12/5/2014,DEN,@,WAS,L,0,12,2,3,0.667,2,3,0.667,0,0,,3,6,0.50,1,1,2,1,0,0,0,0,7,6.2,4.5,208,11.00,10.90
14942,Randy Foye,31-035,G,10/29/2014,DEN,,DET,W,0,15,2,6,0.333,1,4,0.250,1,2,0.50,2,2,1.00,0,0,0,0,2,0,1,2,7,3.8,-6.5,205.5,11.00,10.00
15133,JaVale McGee,26-304,C,11/19/2014,DEN,,OKC,W,0,12,2,5,0.400,2,5,0.400,0,0,,2,2,1.00,1,3,4,0,0,0,0,2,6,4.1,-7,199,11.00,10.80
15236,Darrell Arthur,26-252,F,12/2/2014,DEN,,POR,L,0,18,2,4,0.500,2,3,0.667,0,1,0.00,2,2,1.00,1,1,2,1,1,0,2,0,6,4.7,3,211.5,11.00,9.90
15416,Nate Robinson,30-205,G,12/22/2014,DEN,@,CHO,L,0,21,3,14,0.214,3,8,0.375,0,6,0.00,0,0,,1,1,2,2,0,0,1,4,6,-2.8,2.5,200.5,11.00,10.40
16221,Joffrey Lauvergne,23-155,F-C,3/4/2015,DEN,@,MIN,W,0,11,3,8,0.375,3,8,0.375,0,0,,0,0,,2,2,4,0,0,0,0,2,6,2.8,7,208,11.00,10.80
16985,Gary Harris,20-107,G,12/30/2014,DEN,,LAL,L,0,18,1,5,0.200,0,1,0.000,1,4,0.25,2,2,1.00,0,2,2,1,1,0,1,2,5,2.4,-5.5,214.5,11.00,9.90
17076,Alonzo Gee,27-230,G,1/14/2015,DEN,,DAL,W,0,14,2,3,0.667,1,2,0.500,1,1,1.00,0,0,,0,0,0,1,2,0,0,3,5,5.2,-5,212,11.00,10.50
17118,Darrell Arthur,26-301,F,1/20/2015,DEN,,SAS,L,0,16,2,3,0.667,1,2,0.500,1,1,1.00,0,0,,0,2,2,1,1,0,1,2,5,4.2,8.5,204,11.00,9.90
17753,Kenneth Faried,25-128,F,3/27/2015,DEN,,UTA,W,1,17,1,2,0.500,1,2,0.500,0,0,,3,4,0.75,2,2,4,1,0,0,1,4,5,3.7,-2,189,11.00,10.30
22083,Darrell Arthur,26-218,F,10/29/2014,DEN,,DET,W,0,16,1,7,0.143,1,6,0.167,0,1,0.00,0,0,,1,3,4,3,0,0,1,2,2,-0.6,-6.5,205.5,11.00,10.30
11843,John Lucas III,32-091,G,2/20/2015,DET,,CHI,W,0,17,4,8,0.500,3,4,0.750,1,4,0.25,0,0,,0,0,0,1,0,0,0,1,9,5.3,6,193.5,11.00,10.50
12949,D.J. Augustin,27-070,G,1/19/2015,DET,@,ATL,L,0,18,4,5,0.800,4,4,1.000,0,1,0.00,0,0,,0,0,0,3,0,0,3,1,8,4.8,7.5,203.5,11.00,9.50
14520,Jonas Jerebko,27-328,F,1/24/2015,DET,@,MIL,L,0,14,3,6,0.500,2,5,0.400,1,1,1.00,0,1,0.00,2,0,2,1,0,0,1,2,7,3.9,-2.5,195.5,11.00,9.90
